access_restricted,aka.0,aka.1,aka.2,contributor.0,date,dates.0,digitized,extract_timestamp,group.0,hassegments,id,image_url.0,image_url.1,image_url.2,index,item.call_number.0,item.contributors.0,item.contributors.1,item.created_published.0,item.date,item.digital_id.0,item.format,item.genre.0,item.language.0,item.location.0,item.notes.0,item.notes.1,item.related_items.0.title,item.related_items.0.url,item.repository,item.rights,item.source_collection,item.subjects.0,item.subjects.1,item.title,language.0,location.0,location.1,location.2,mime_type.0,mime_type.1,number.0,number_former_id.0,online_format.0,original_format.0,partof.0,partof.1,partof.2,resources.0.caption,resources.0.files,resources.0.image,resources.0.paprika_resource_path,resources.0.url,resources.0.version,shelf_id,subject.0,timestamp,title,type.0,url,contributor.1,item.language,item.notes.2,item.call_number.1,contributor.2,contributor.3,item.contributors.2,item.contributors.3,item.notes.3,item.notes.4,item.call_number.2,item.other_title.0,other_title.0,item.notes.5,item.other_title.1,other_title.1,item.other_title.2,other_title.2,item.other_title.3,other_title.3,item.other_title.4,other_title.4,location.3,item.call_number.3,item.call_number.4,item.call_number.5,item.notes.6,contributor.4,item.contributors.4,item.notes.7,group.1,item.genre.1,item.medium.0,item.subjects.2,item.subjects.3,item.subjects.4,partof.3,resources.0.media_object_id,subject.1,subject.2,subject.3,subject.4,type,item.language.1,language.1,item.subjects.5,subject.5,item.location.1,item.subjects.6,location.4,item.genre.2,aka.3,resources.1.files,resources.1.url
False,https://hdl.loc.gov/loc.afc/afc9999005.33212,http://www.loc.gov/resource/afc.afc9999005-33212/,http://www.loc.gov/item/afc9999005.33212/,"lomax, alan",1938-10-10,1938-10-10,True,2024-07-10T09:13:48.787Z,paprika-afc,False,http://www.loc.gov/item/afc9999005.33212/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33212:0240/full/pct:50.0/0/default.jpg,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33212:0240/full/pct:50.0/0/default.jpg#h=446&w=735,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33212:0240/full/pct:100.0/0/default.jpg#h=892&w=1470,639,AFS Number: AFS 02428 A,"Lomax, Alan (1915-2002) (Recordist)","Carriere, Fred (Singer)","Champion, Michigan",19381010,https://hdl.loc.gov/loc.afc/afc9999005.33212,still image,card catalogs,fre,United States of America -- Michigan -- Champion,"This is a digitized catalog card, not an audio recording.",Sung by Fred Carriere,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),https://lccn.loc.gov/2008700315,american folklife center,No known restrictions on use or reproduction.,Traditional Music and Spoken Word Card Catalog,United States of America -- Michigan -- Champion,card catalogs,"Arthur, n'avait point de richesse",french,champion,michigan,united states,image/jpeg,image/jp2,http://www.loc.gov/resource/afc9999005.33212.0,http://www.loc.gov/resource/afc9999005.33212.0,image,"photo, print, drawing",alan lomax collection of michigan and wisconsin recordings,american folklife center,traditional music and spoken word card catalog,Card catalog image,1,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33212:0240/full/pct:50.0/0/default.jpg,/sets/afc/afc9999005-33212,https://www.loc.gov/resource/afc.afc9999005-33212/,2.0,AFS Number: AFS 02428 A,card catalogs,2024-07-10T11:24:30.877Z,"Arthur, n'avait point de richesse",still image,https://www.loc.gov/item/afc9999005.33212/,"carriere, fred",,Statement of responsibility: Sung by Fred Carviere.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,https://hdl.loc.gov/loc.afc/afc9999005.33213,http://www.loc.gov/resource/afc.afc9999005-33213/,http://www.loc.gov/item/afc9999005.33213/,"lomax, alan",1938-10-10,1938-10-10,True,2024-07-10T09:13:48.787Z,paprika-afc,False,http://www.loc.gov/item/afc9999005.33213/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33213:0241/full/pct:50.0/0/default.jpg,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33213:0241/full/pct:50.0/0/default.jpg#h=446&w=735,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33213:0241/full/pct:100.0/0/default.jpg#h=892&w=1470,640,AFS Number: AFS 02428 B,"Lomax, Alan (1915-2002) (Recordist)","Carriere, Fred (Singer)","Champion, Michigan",19381010,https://hdl.loc.gov/loc.afc/afc9999005.33213,still image,card catalogs,fre,United States of America -- Michigan -- Champion,"This is a digitized catalog card, not an audio recording.",Sung by Fred Carriere,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),https://lccn.loc.gov/2008700315,american folklife center,No known restrictions on use or reproduction.,Traditional Music and Spoken Word Card Catalog,United States of America -- Michigan -- Champion,card catalogs,Faime le declin d'une belle journee,french,champion,michigan,united states,image/jpeg,image/jp2,http://www.loc.gov/resource/afc9999005.33213.0,http://www.loc.gov/resource/afc9999005.33213.0,image,"photo, print, drawing",alan lomax collection of michigan and wisconsin recordings,american folklife center,traditional music and spoken word card catalog,Card catalog image,1,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33213:0241/full/pct:50.0/0/default.jpg,/sets/afc/afc9999005-33213,https://www.loc.gov/resource/afc.afc9999005-33213/,2.0,AFS Number: AFS 02428 B,card catalogs,2024-07-10T11:24:30.877Z,Faime le declin d'une belle journee,still image,https://www.loc.gov/item/afc9999005.33213/,"carriere, fred",,Statement of responsibility: Sung by Fred Carviere.,,,,,,,,,alternative: Faire le declin d'une belle journee,alternative: Faire le declin d'une belle journee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,http://www.loc.gov/resource/afc.afc9999005-33214/,http://www.loc.gov/item/afc9999005.33214/,https://hdl.loc.gov/loc.afc/afc9999005.33214,"lomax, alan",1938-10-10,1938-10-10,True,2024-07-10T09:13:48.787Z,paprika-afc,False,http://www.loc.gov/item/afc9999005.33214/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33214:0242/full/pct:50.0/0/default.jpg,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33214:0242/full/pct:50.0/0/default.jpg#h=446&w=735,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33214:0242/full/pct:100.0/0/default.jpg#h=892&w=1470,641,AFS Number: AFS 02429 A,"Lomax, Alan (1915-2002) (Recordist)","Carriere, Fred (Singer)","Champion, Michigan",19381010,https://hdl.loc.gov/loc.afc/afc9999005.33214,still image,card catalogs,fre,United States of America -- Michigan -- Champion,"This is a digitized catalog card, not an audio recording.",Sung by Fred Carriere,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),https://lccn.loc.gov/2008700315,american folklife center,No known restrictions on use or reproduction.,Traditional Music and Spoken Word Card Catalog,United States of America -- Michigan -- Champion,card catalogs,La belle c'est endormie sur un boli de fleur,french,champion,michigan,united states,image/jpeg,image/jp2,http://www.loc.gov/resource/afc9999005.33214.0,http://www.loc.gov/resource/afc9999005.33214.0,image,"photo, print, drawing",alan lomax collection of michigan and wisconsin recordings,american folklife center,traditional music and spoken word card catalog,Card catalog image,1,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33214:0242/full/pct:50.0/0/default.jpg,/sets/afc/afc9999005-33214,https://www.loc.gov/resource/afc.afc9999005-33214/,2.0,AFS Number: AFS 02429 A,card catalogs,2024-07-10T11:24:30.877Z,La belle c'est endormie sur un boli de fleur,still image,https://www.loc.gov/item/afc9999005.33214/,"carriere, fred",,Statement of responsibility: Sung by Fred Carviere.,,,,,,,,,alternative: La belle c'est endormie sur un boli de fleurs,alternative: La belle c'est endormie sur un boli de fleurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,http://www.loc.gov/item/afc9999005.33215/,https://hdl.loc.gov/loc.afc/afc9999005.33215,http://www.loc.gov/resource/afc.afc9999005-33215/,"lomax, alan",1938-10-10,1938-10-10,True,2024-07-10T09:13:48.787Z,paprika-afc,False,http://www.loc.gov/item/afc9999005.33215/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33215:0243/full/pct:50.0/0/default.jpg,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33215:0243/full/pct:50.0/0/default.jpg#h=446&w=735,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33215:0243/full/pct:100.0/0/default.jpg#h=892&w=1470,642,AFS Number: AFS 02429 B,"Lomax, Alan (1915-2002) (Recordist)","Carriere, Fred (Singer)","Champion, Michigan",19381010,https://hdl.loc.gov/loc.afc/afc9999005.33215,still image,card catalogs,fre,United States of America -- Michigan -- Champion,"This is a digitized catalog card, not an audio recording.",Sung by Fred Carriere,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),https://lccn.loc.gov/2008700315,american folklife center,No known restrictions on use or reproduction.,Traditional Music and Spoken Word Card Catalog,United States of America -- Michigan -- Champion,card catalogs,J'ai faite l'amour a un jolie brune,french,champion,michigan,united states,image/jpeg,image/jp2,http://www.loc.gov/resource/afc9999005.33215.0,http://www.loc.gov/resource/afc9999005.33215.0,image,"photo, print, drawing",alan lomax collection of michigan and wisconsin recordings,american folklife center,traditional music and spoken word card catalog,Card catalog image,1,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33215:0243/full/pct:50.0/0/default.jpg,/sets/afc/afc9999005-33215,https://www.loc.gov/resource/afc.afc9999005-33215/,2.0,AFS Number: AFS 02429 B,card catalogs,2024-07-10T11:24:30.877Z,J'ai faite l'amour a un jolie brune,still image,https://www.loc.gov/item/afc9999005.33215/,"carriere, fred",,Statement of responsibility: Sung by Fred Carviere.,,,,,,,,,alternative: J'ai fait l'amour a un-jolie brune,alternative: J'ai fait l'amour a un-jolie brune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,http://www.loc.gov/item/afc9999005.33216/,https://hdl.loc.gov/loc.afc/afc9999005.33216,http://www.loc.gov/resource/afc.afc9999005-33216/,"lomax, alan",1938-10-10,1938-10-10,True,2024-07-10T09:13:48.787Z,paprika-afc,False,http://www.loc.gov/item/afc9999005.33216/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33216:0244/full/pct:50.0/0/default.jpg,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33216:0244/full/pct:50.0/0/default.jpg#h=446&w=735,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33216:0244/full/pct:100.0/0/default.jpg#h=892&w=1470,643,AFS Number: AFS 02430 A01,"Lomax, Alan (1915-2002) (Recordist)","Carriere, Fred (Singer)","Champion, Michigan",19381010,https://hdl.loc.gov/loc.afc/afc9999005.33216,still image,card catalogs,fre,United States of America -- Michigan -- Champion,"This is a digitized catalog card, not an audio recording.",Sung by Fred Carriere,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),https://lccn.loc.gov/2008700315,american folklife center,No known restrictions on use or reproduction.,Traditional Music and Spoken Word Card Catalog,United States of America -- Michigan -- Champion,card catalogs,La fille de rouez en mavieu,french,champion,michigan,united states,image/jpeg,image/jp2,http://www.loc.gov/resource/afc9999005.33216.0,http://www.loc.gov/resource/afc9999005.33216.0,image,"photo, print, drawing",alan lomax collection of michigan and wisconsin recordings,american folklife center,traditional music and spoken word card catalog,Card catalog image,1,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33216:0244/full/pct:50.0/0/default.jpg,/sets/afc/afc9999005-33216,https://www.loc.gov/resource/afc.afc9999005-33216/,2.0,AFS Number: AFS 02430 A01,card catalogs,2024-07-10T11:24:30.877Z,La fille de rouez en mavieu,still image,https://www.loc.gov/item/afc9999005.33216/,"carriere, fred",,Statement of responsibility: Sung by Fred Carviere.,,,,,,,,,alternative: La fille de ruez en marier,alternative: La fille de ruez en marier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,http://www.loc.gov/item/afc9999005.33217/,https://hdl.loc.gov/loc.afc/afc9999005.33217,http://www.loc.gov/resource/afc.afc9999005-33217/,"lomax, alan",1938-10-10,1938-10-10,True,2024-07-10T09:13:48.787Z,paprika-afc,False,http://www.loc.gov/item/afc9999005.33217/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33217:0245/full/pct:50.0/0/default.jpg,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33217:0245/full/pct:50.0/0/default.jpg#h=446&w=735,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33217:0245/full/pct:100.0/0/default.jpg#h=892&w=1470,644,AFS Number: AFS 02430 A02,"Lomax, Alan (1915-2002) (Recordist)","Carriere, Fred (Singer)","Champion, Michigan",19381010,https://hdl.loc.gov/loc.afc/afc9999005.33217,still image,card catalogs,fre,United States of America -- Michigan -- Champion,"This is a digitized catalog card, not an audio recording.",Sung by Fred Carriere,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),https://lccn.loc.gov/2008700315,american folklife center,No known restrictions on use or reproduction.,Traditional Music and Spoken Word Card Catalog,United States of America -- Michigan -- Champion,card catalogs,Conversation anent 2430A1,french,champion,michigan,united states,image/jpeg,image/jp2,http://www.loc.gov/resource/afc9999005.33217.0,http://www.loc.gov/resource/afc9999005.33217.0,image,"photo, print, drawing",alan lomax collection of michigan and wisconsin recordings,american folklife center,traditional music and spoken word card catalog,Card catalog image,1,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33217:0245/full/pct:50.0/0/default.jpg,/sets/afc/afc9999005-33217,https://www.loc.gov/resource/afc.afc9999005-33217/,2.0,AFS Number: AFS 02430 A02,card catalogs,2024-07-10T11:24:30.877Z,Conversation anent 2430A1,still image,https://www.loc.gov/item/afc9999005.33217/,"carriere, fred",,Statement of responsibility: Sung by Fred Carviere.,,,,,,Spoken ?,,,alternative: Conversation about 2430A1,alternative: Conversation about 2430A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,http://www.loc.gov/item/afc9999005.33218/,https://hdl.loc.gov/loc.afc/afc9999005.33218,http://www.loc.gov/resource/afc.afc9999005-33218/,"lomax, alan",1938-10-10,1938-10-10,True,2024-07-10T09:13:48.787Z,paprika-afc,False,http://www.loc.gov/item/afc9999005.33218/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33218:0246/full/pct:50.0/0/default.jpg,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33218:0246/full/pct:50.0/0/default.jpg#h=446&w=735,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33218:0246/full/pct:100.0/0/default.jpg#h=892&w=1470,645,AFS Number: AFS 02430 B01,"Lomax, Alan (1915-2002) (Recordist)","Carriere, Fred (Singer)","Champion, Michigan",19381010,https://hdl.loc.gov/loc.afc/afc9999005.33218,still image,card catalogs,fre,United States of America -- Michigan -- Champion,"This is a digitized catalog card, not an audio recording.",Sung by Fred Carriere,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),https://lccn.loc.gov/2008700315,american folklife center,No known restrictions on use or reproduction.,Traditional Music and Spoken Word Card Catalog,United States of America -- Michigan -- Champion,card catalogs,C'est en faisant un tour de moulin,french,champion,michigan,united states,image/jpeg,image/jp2,http://www.loc.gov/resource/afc9999005.33218.0,http://www.loc.gov/resource/afc9999005.33218.0,image,"photo, print, drawing",alan lomax collection of michigan and wisconsin recordings,american folklife center,traditional music and spoken word card catalog,Card catalog image,1,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33218:0246/full/pct:50.0/0/default.jpg,/sets/afc/afc9999005-33218,https://www.loc.gov/resource/afc.afc9999005-33218/,2.0,AFS Number: AFS 02430 B01,card catalogs,2024-07-10T11:24:30.877Z,C'est en faisant un tour de moulin,still image,https://www.loc.gov/item/afc9999005.33218/,"carriere, fred",,Statement of responsibility: Sung by Fred Carviere.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,https://hdl.loc.gov/loc.afc/afc9999005.33219,http://www.loc.gov/resource/afc.afc9999005-33219/,http://www.loc.gov/item/afc9999005.33219/,"lomax, alan",1938-10-10,1938-10-10,True,2024-07-10T09:13:48.787Z,paprika-afc,False,http://www.loc.gov/item/afc9999005.33219/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33219:0247/full/pct:50.0/0/default.jpg,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33219:0247/full/pct:50.0/0/default.jpg#h=446&w=735,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33219:0247/full/pct:100.0/0/default.jpg#h=892&w=1470,646,AFS Number: AFS 02430 B02,"Lomax, Alan (1915-2002) (Recordist)","Carriere, Fred (Singer)","Champion, Michigan",19381010,https://hdl.loc.gov/loc.afc/afc9999005.33219,still image,card catalogs,fre,United States of America -- Michigan -- Champion,"This is a digitized catalog card, not an audio recording.",Statement of responsibility: Sung by Fred Carriere.,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),https://lccn.loc.gov/2008700315,american folklife center,No known restrictions on use or reproduction.,Traditional Music and Spoken Word Card Catalog,United States of America -- Michigan -- Champion,card catalogs,L' Espagne en Italie (fragment),french,champion,michigan,united states,image/jpeg,image/jp2,http://www.loc.gov/resource/afc9999005.33219.0,http://www.loc.gov/resource/afc9999005.33219.0,image,"photo, print, drawing",alan lomax collection of michigan and wisconsin recordings,american folklife center,traditional music and spoken word card catalog,Card catalog image,1,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33219:0247/full/pct:50.0/0/default.jpg,/sets/afc/afc9999005-33219,https://www.loc.gov/resource/afc.afc9999005-33219/,2.0,AFS Number: AFS 02430 B02,card catalogs,2024-07-10T11:24:30.877Z,L' Espagne en Italie (fragment),still image,https://www.loc.gov/item/afc9999005.33219/,"carriere, fred",,(fragment),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,http://www.loc.gov/item/afc9999005.33220/,https://hdl.loc.gov/loc.afc/afc9999005.33220,http://www.loc.gov/resource/afc.afc9999005-33220/,"lomax, alan",1938-10-10,1938-10-10,True,2024-07-10T09:13:48.787Z,paprika-afc,False,http://www.loc.gov/item/afc9999005.33220/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33220:0248/full/pct:50.0/0/default.jpg,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33220:0248/full/pct:50.0/0/default.jpg#h=446&w=735,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33220:0248/full/pct:100.0/0/default.jpg#h=892&w=1470,647,AFS Number: AFS 02431 A,"Lomax, Alan (1915-2002) (Recordist)","Carriere, Fred (Singer)","Champion, Michigan",19381010,https://hdl.loc.gov/loc.afc/afc9999005.33220,still image,card catalogs,fre,United States of America -- Michigan -- Champion,"This is a digitized catalog card, not an audio recording.",Statement of responsibility: Sung by Fred Carriere.,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),https://lccn.loc.gov/2008700315,american folklife center,No known restrictions on use or reproduction.,Traditional Music and Spoken Word Card Catalog,United States of America -- Michigan -- Champion,card catalogs,Je va partir pour les Etats-Unis,french,champion,michigan,united states,image/jpeg,image/jp2,http://www.loc.gov/resource/afc9999005.33220.0,http://www.loc.gov/resource/afc9999005.33220.0,image,"photo, print, drawing",alan lomax collection of michigan and wisconsin recordings,american folklife center,traditional music and spoken word card catalog,Card catalog image,1,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33220:0248/full/pct:50.0/0/default.jpg,/sets/afc/afc9999005-33220,https://www.loc.gov/resource/afc.afc9999005-33220/,2.0,AFS Number: AFS 02431 A,card catalogs,2024-07-10T11:24:30.877Z,Je va partir pour les Etats-Unis,still image,https://www.loc.gov/item/afc9999005.33220/,"carriere, fred",,,,,,,,,,,alternative: Je vais partir pour les Etats-Unis,alternative: Je vais partir pour les Etats-Unis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,http://www.loc.gov/resource/afc.afc9999005-8777/,https://hdl.loc.gov/loc.afc/afc9999005.8777,http://www.loc.gov/item/afc9999005.8777/,"lomax, alan",1938-10-10,1938-10-10,True,2024-07-10T09:54:57.274Z,paprika-afc,False,http://www.loc.gov/item/afc9999005.8777/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-8777:0081/full/pct:50.0/0/default.jpg,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-8777:0081/full/pct:50.0/0/default.jpg#h=450&w=745,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-8777:0081/full/pct:100.0/0/default.jpg#h=901&w=1491,648,AFS Number: AFS 02431 A02,"Lomax, Alan (1915-2002) (Recordist)","Carriere, Fred (Singer)","Champion, Michigan",19381010,https://hdl.loc.gov/loc.afc/afc9999005.8777,still image,card catalogs,eng,United States of America -- Michigan -- Champion,"This is a digitized catalog card, not an audio recording.",Statement of responsibility: Sung by Fred Carriere.,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),https://lccn.loc.gov/2008700315,american folklife center,No known restrictions on use or reproduction.,Traditional Music and Spoken Word Card Catalog,United States of America -- Michigan -- Champion,card catalogs,The twenty-four sailors,english,champion,michigan,united states,image/jpeg,image/jp2,http://www.loc.gov/resource/afc9999005.8777.0,http://www.loc.gov/resource/afc9999005.8777.0,image,"photo, print, drawing",alan lomax collection of michigan and wisconsin recordings,american folklife center,traditional music and spoken word card catalog,Card catalog image,1,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-8777:0081/full/pct:50.0/0/default.jpg,/sets/afc/afc9999005-8777,https://www.loc.gov/resource/afc.afc9999005-8777/,2.0,AFS Number: AFS 02431 A02 AFS Number: AFS 02434 A01 AFS Number: AFS 02434 B,card catalogs,2024-07-10T11:50:38.686Z,The twenty-four sailors,still image,https://www.loc.gov/item/afc9999005.8777/,"carriere, fred",,,AFS Number: AFS 02434 A01,,,,,,,AFS Number: AFS 02434 B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,http://www.loc.gov/resource/afc.afc9999005-33221/,http://www.loc.gov/item/afc9999005.33221/,https://hdl.loc.gov/loc.afc/afc9999005.33221,"lomax, alan",1938-10-10,1938-10-10,True,2024-07-10T09:13:48.787Z,paprika-afc,False,http://www.loc.gov/item/afc9999005.33221/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33221:0249/full/pct:50.0/0/default.jpg,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33221:0249/full/pct:50.0/0/default.jpg#h=446&w=735,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33221:0249/full/pct:100.0/0/default.jpg#h=892&w=1470,649,AFS Number: AFS 02431 B,"Lomax, Alan (1915-2002) (Recordist)","Carriere, Fred (Singer)","Champion, Michigan",19381010,https://hdl.loc.gov/loc.afc/afc9999005.33221,still image,card catalogs,fre,United States of America -- Michigan -- Champion,"This is a digitized catalog card, not an audio recording.",Statement of responsibility: Sung by Fred Carriere.,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),https://lccn.loc.gov/2008700315,american folklife center,No known restrictions on use or reproduction.,Traditional Music and Spoken Word Card Catalog,United States of America -- Michigan -- Champion,card catalogs,L' Espagne en Italie,french,champion,michigan,united states,image/jpeg,image/jp2,http://www.loc.gov/resource/afc9999005.33221.0,http://www.loc.gov/resource/afc9999005.33221.0,image,"photo, print, drawing",alan lomax collection of michigan and wisconsin recordings,american folklife center,traditional music and spoken word card catalog,Card catalog image,1,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33221:0249/full/pct:50.0/0/default.jpg,/sets/afc/afc9999005-33221,https://www.loc.gov/resource/afc.afc9999005-33221/,2.0,AFS Number: AFS 02431 B,card catalogs,2024-07-10T11:24:30.877Z,L' Espagne en Italie,still image,https://www.loc.gov/item/afc9999005.33221/,"carriere, fred",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
